Freq;Ampl;Phase;Cohe;Imag;Real
265.1367188;2.689211607;-3.046777725;0.973215759;-0.254595965;-2.677132845
265.3808594;2.69066453;-3.046504736;0.973237514;-0.255464613;-2.678509474
265.625;2.691689253;-3.046672106;0.973329484;-0.255113304;-2.679572344
265.8691406;2.692371845;-3.046696186;0.973376095;-0.255113393;-2.680258036
266.1132813;2.69249177;-3.046851158;0.973394752;-0.25470975;-2.680416822
266.3574219;2.692625523;-3.046822548;0.973444164;-0.254799038;-2.680542707
266.6015625;2.692504406;-3.046773911;0.973463297;-0.254917622;-2.680409908
266.8457031;2.692314863;-3.046573877;0.973522127;-0.255436093;-2.680170059
267.0898438;2.692851543;-3.04611063;0.973568141;-0.256728828;-2.680585623
267.3339844;2.693413973;-3.045729637;0.973562896;-0.257803708;-2.681047678
267.578125;2.694465399;-3.045321941;0.973709345;-0.258997738;-2.681988716
267.8222656;2.695999384;-3.045100927;0.973783791;-0.259738415;-2.683458328
268.0664063;2.697435617;-3.045055389;0.973839343;-0.259999126;-2.684875965
268.3105469;2.698509932;-3.045124292;0.973865867;-0.259917527;-2.685963392
268.5546875;2.699305296;-3.045367241;0.973978817;-0.25934118;-2.686818123
268.7988281;2.699996233;-3.045494318;0.974041283;-0.259066403;-2.687538624
269.0429688;2.700195313;-3.045553684;0.974066734;-0.258925706;-2.687752247
269.2871094;2.700036526;-3.045539379;0.974179506;-0.258949131;-2.687590599
269.53125;2.70041585;-3.045340538;0.974235952;-0.259519607;-2.687916517
269.7753906;2.700601816;-3.045236588;0.974308193;-0.259817004;-2.688074589
270.0195313;2.70167613;-3.044970751;0.974386632;-0.260635316;-2.689074755
270.2636719;2.702987432;-3.04482317;0.974401474;-0.261158884;-2.690341473
270.5078125;2.703919172;-3.044842482;0.974448085;-0.261196941;-2.691273928
270.7519531;2.705531359;-3.044868469;0.97454983;-0.261282951;-2.692885399
270.9960938;2.706438065;-3.045279264;0.974558949;-0.26026392;-2.693894863
271.2402344;2.706976414;-3.045400381;0.974634171;-0.259989291;-2.694462299
271.484375;2.707262754;-3.045911312;0.974719644;-0.258639842;-2.69487977
271.7285156;2.707535267;-3.046211243;0.974805593;-0.257857352;-2.695228577
271.9726563;2.707131386;-3.046272755;0.974883854;-0.257652938;-2.694842339
272.2167969;2.706899881;-3.046246529;0.974963307;-0.257701606;-2.694605112
272.4609375;2.707465887;-3.04611063;0.97508347;-0.258121669;-2.695133448
272.7050781;2.708059311;-3.045948029;0.975176632;-0.258616924;-2.695682287
272.9492188;2.709169626;-3.045844793;0.975234747;-0.259001076;-2.696760654
273.1933594;2.710374117;-3.045940876;0.97527808;-0.258856893;-2.697984695
273.4375;2.711517811;-3.046102524;0.975323677;-0.258530289;-2.699164867
273.6816406;2.712688208;-3.046461821;0.97531873;-0.257671714;-2.700422764
273.9257813;2.713092566;-3.046909571;0.975269854;-0.256500512;-2.700940371
274.1699219;2.713195086;-3.047510624;0.975276172;-0.254886508;-2.701196194
274.4140625;2.712814331;-3.048049927;0.975261152;-0.253394634;-2.70095396
274.6582031;2.712489605;-3.048497438;0.975250423;-0.252155691;-2.700743914
274.9023438;2.711093187;-3.048573256;0.975203633;-0.25182125;-2.69937253
275.1464844;2.710535765;-3.048908472;0.975223899;-0.250864297;-2.698901892
275.390625;2.710129261;-3.048899889;0.9751966;-0.250849962;-2.698494911
275.6347656;2.709949493;-3.048941374;0.975195706;-0.250721544;-2.698326349
275.8789063;2.71016264;-3.049106359;0.975142062;-0.250295728;-2.698580027
276.1230469;2.710022688;-3.049264193;0.97517395;-0.249857247;-2.698479891
276.3671875;2.709701777;-3.049543142;0.975129008;-0.249074727;-2.698230028
276.6113281;2.708986521;-3.050030231;0.975039721;-0.247695148;-2.69763875
276.8554688;2.707991838;-3.050309181;0.974976242;-0.246852204;-2.696717262
277.0996094;2.706512451;-3.05049777;0.974847853;-0.246208802;-2.695290565
277.34375;2.704768896;-3.050719976;0.974759579;-0.245451927;-2.693608761
277.5878906;2.703356743;-3.05064106;0.974632144;-0.245536223;-2.692183018
277.8320313;2.701331854;-3.050291777;0.974458575;-0.246291921;-2.690080643
278.0761719;2.699932575;-3.050086975;0.97432524;-0.246715024;-2.68863678
278.3203125;2.698827267;-3.049791813;0.974159479;-0.247407228;-2.687463284
278.5644531;2.697900057;-3.049339056;0.973977745;-0.248538345;-2.686427593
278.8085938;2.696707487;-3.049048424;0.973792613;-0.249208823;-2.685167789
279.0527344;2.695029974;-3.048733711;0.973604858;-0.249898076;-2.683418989
279.296875;2.693082809;-3.048320055;0.973451734;-0.250827223;-2.681376696
279.5410156;2.69125843;-3.047801495;0.973283768;-0.252046853;-2.67942977
279.7851563;2.688744307;-3.04687047;0.973159254;-0.254302979;-2.676691294
280.0292969;2.686775446;-3.045495749;0.97319293;-0.257793754;-2.674379349
280.2734375;2.685380459;-3.043952703;0.973194361;-0.261784196;-2.672590017
280.5175781;2.685124636;-3.041820765;0.973338544;-0.267456144;-2.671771288
280.7617188;2.686528683;-3.040213346;0.973601282;-0.271892488;-2.672734737
281.0058594;2.688981295;-3.03810811;0.974022508;-0.277771652;-2.674595833
281.25;2.693132162;-3.036523104;0.974524677;-0.282446176;-2.678280115
281.4941406;2.69753933;-3.035364866;0.975058198;-0.286014974;-2.682333708
281.7382813;2.702838659;-3.034759283;0.975734115;-0.288204491;-2.687428951
281.9824219;2.708585739;-3.034726143;0.976406813;-0.288906932;-2.693133831
282.2265625;2.711826801;-3.035062075;0.977089107;-0.288346767;-2.696453333
282.4707031;2.715841055;-3.03572607;0.97772634;-0.28698042;-2.70063591
282.7148438;2.718147516;-3.036401272;0.978309035;-0.285398632;-2.703122854
282.9589844;2.719912052;-3.036803484;0.978823304;-0.284496367;-2.704992294
283.203125;2.719981194;-3.0374403;0.979192317;-0.282780766;-2.70524168
283.4472656;2.721296787;-3.037588596;0.979507983;-0.282516241;-2.706592083
283.6914063;2.722084045;-3.037802458;0.979738772;-0.28201896;-2.707435369
283.9355469;2.722951174;-3.037549019;0.979911268;-0.28279528;-2.708226442
284.1796875;2.72435236;-3.037925005;0.980011761;-0.281921923;-2.709726095
284.4238281;2.725744486;-3.038004398;0.98007822;-0.281850368;-2.711133242
284.6679688;2.72723341;-3.038334846;0.980147302;-0.281108081;-2.712707281
284.9121094;2.727626801;-3.038765907;0.980186641;-0.279979408;-2.713219404
285.15625;2.7288239;-3.039028406;0.980260372;-0.279389828;-2.7144835
285.4003906;2.728216887;-3.039378405;0.980313599;-0.278377682;-2.713977337
285.6445313;2.727981091;-3.039403439;0.980377197;-0.278285652;-2.713749886
285.8886719;2.727707386;-3.039476156;0.980436146;-0.278060466;-2.713497639
